timestamp,lmp_usd_per_mwh,emissions_tco2_per_mwh,stress_indicator,option,availability_alpha,facility_electricity_mwh,potential_compute,delivered_compute,electricity_component_usd,carbon_component_usd,reliability_component_usd
2025-07-08 10:00:00,47.17,0.2135,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6113.232,2049.6,0.0
2025-07-08 11:00:00,50.04,0.23,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6485.184000000001,2208.0000000000005,0.0
2025-07-08 12:00:00,57.89,0.2297,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7502.544000000001,2205.12,0.0
2025-07-08 13:00:00,46.95,0.2303,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6084.72,2210.88,0.0
2025-07-08 14:00:00,55.24,0.2316,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7159.104,2223.3599999999997,0.0
2025-07-08 15:00:00,60.38,0.2464,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7825.2480000000005,2365.44,0.0
2025-07-08 16:00:00,57.43,0.2414,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7442.928000000001,2317.44,0.0
2025-07-08 17:00:00,72.32,0.2601,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9372.671999999999,2496.96,0.0
2025-07-08 18:00:00,70.77,0.2337,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9171.792000000001,2243.5199999999995,0.0
2025-07-08 19:00:00,68.06,0.2442,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8820.576000000001,2344.32,0.0
2025-07-08 20:00:00,77.42,0.2631,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,10033.632000000001,2525.76,0.0
2025-07-08 21:00:00,57.32,0.2666,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7428.6720000000005,2559.36,0.0
2025-07-08 22:00:00,65.27,0.2825,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8458.992,2711.9999999999995,0.0
2025-07-08 23:00:00,65.93,0.2641,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8544.528,2535.36,0.0
2025-07-09 00:00:00,56.15,0.2532,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7277.04,2430.7200000000003,0.0
2025-07-09 01:00:00,61.03,0.2426,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7909.488,2328.96,0.0
2025-07-09 02:00:00,50.0,0.2616,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6480.0,2511.36,0.0
2025-07-09 03:00:00,58.2,0.2508,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7542.720000000001,2407.68,0.0
2025-07-09 04:00:00,57.99,0.2827,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7515.504000000001,2713.92,0.0
2025-07-09 05:00:00,51.2,0.2373,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6635.52,2278.0800000000004,0.0
2025-07-09 06:00:00,36.86,0.2518,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,4777.0560000000005,2417.28,0.0
2025-07-09 07:00:00,41.18,0.2374,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5336.928,2279.04,0.0
2025-07-09 08:00:00,50.03,0.2222,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6483.888,2133.12,0.0
2025-07-09 09:00:00,47.11,0.2297,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6105.456000000001,2205.12,0.0
2025-07-09 10:00:00,31.82,0.222,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,4123.872,2131.2000000000003,0.0
2025-07-09 11:00:00,57.03,0.2282,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7391.088000000001,2190.7200000000003,0.0
2025-07-09 12:00:00,52.46,0.2351,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6798.816000000001,2256.96,0.0
2025-07-09 13:00:00,49.14,0.233,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6368.544000000001,2236.8,0.0
2025-07-09 14:00:00,62.61,0.2418,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8114.256000000001,2321.2799999999997,0.0
2025-07-09 15:00:00,55.16,0.2328,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7148.736,2234.88,0.0
2025-07-09 16:00:00,57.51,0.226,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7453.296,2169.6000000000004,0.0
2025-07-09 17:00:00,65.86,0.2464,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8535.456,2365.44,0.0
2025-07-09 18:00:00,75.99,0.2599,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9848.304,2495.04,0.0
2025-07-09 19:00:00,76.04,0.2433,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9854.784000000001,2335.68,0.0
2025-07-09 20:00:00,68.8,0.2623,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8916.48,2518.08,0.0
2025-07-09 21:00:00,69.07,0.263,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8951.472,2524.7999999999997,0.0
2025-07-09 22:00:00,70.05,0.254,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9078.48,2438.4,0.0
2025-07-09 23:00:00,56.17,0.2555,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7279.6320000000005,2452.8,0.0
2025-07-10 00:00:00,65.49,0.2626,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8487.504,2520.96,0.0
2025-07-10 01:00:00,54.81,0.2771,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7103.376000000001,2660.16,0.0
2025-07-10 02:00:00,58.53,0.2611,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7585.488,2506.56,0.0
2025-07-10 03:00:00,52.67,0.2627,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6826.032000000001,2521.9199999999996,0.0
2025-07-10 04:00:00,54.63,0.2495,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7080.048000000001,2395.2000000000003,0.0
2025-07-10 05:00:00,50.26,0.2252,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6513.696,2161.92,0.0
2025-07-10 06:00:00,29.52,0.2323,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,3825.7920000000004,2230.08,0.0
2025-07-10 07:00:00,48.04,0.2281,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6225.984,2189.76,0.0
2025-07-10 08:00:00,50.48,0.2294,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6542.208,2202.2400000000002,0.0
2025-07-10 09:00:00,49.64,0.2185,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6433.344,2097.6,0.0
2025-07-10 10:00:00,47.35,0.2258,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6136.56,2167.68,0.0
2025-07-10 11:00:00,59.4,0.2426,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7698.24,2328.96,0.0
2025-07-10 12:00:00,53.49,0.2367,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6932.304000000001,2272.32,0.0
2025-07-10 13:00:00,56.66,0.2459,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7343.1359999999995,2360.64,0.0
2025-07-10 14:00:00,62.89,0.2532,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8150.544,2430.7200000000003,0.0
2025-07-10 15:00:00,61.39,0.2168,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7956.144000000001,2081.28,0.0
2025-07-10 16:00:00,56.23,0.2248,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7287.408,2158.0800000000004,0.0
2025-07-10 17:00:00,49.06,0.2173,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6358.176000000001,2086.08,0.0
2025-07-10 18:00:00,62.42,0.2549,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8089.6320000000005,2447.0400000000004,0.0
2025-07-10 19:00:00,70.85,0.2515,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9182.16,2414.4,0.0
2025-07-10 20:00:00,64.5,0.2527,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8359.2,2425.9199999999996,0.0
2025-07-10 21:00:00,71.09,0.2631,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9213.264000000001,2525.76,0.0
2025-07-10 22:00:00,66.18,0.268,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8576.928000000002,2572.8,0.0
2025-07-10 23:00:00,71.42,0.2545,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9256.032,2443.2,0.0
2025-07-11 00:00:00,59.83,0.2491,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7753.968,2391.3599999999997,0.0
2025-07-11 01:00:00,62.0,0.2627,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8035.200000000001,2521.9199999999996,0.0
2025-07-11 02:00:00,59.64,0.2716,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7729.344000000001,2607.36,0.0
2025-07-11 03:00:00,63.02,0.2593,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8167.392000000002,2489.2799999999997,0.0
2025-07-11 04:00:00,41.36,0.2334,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5360.256,2240.64,0.0
2025-07-11 05:00:00,46.78,0.22,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6062.688,2112.0,0.0
2025-07-11 06:00:00,53.03,0.2515,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6872.688,2414.4,0.0
2025-07-11 07:00:00,56.22,0.233,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7286.112000000001,2236.8,0.0
2025-07-11 08:00:00,48.04,0.2195,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6225.984,2107.2,0.0
2025-07-11 09:00:00,45.19,0.2087,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5856.624,2003.5199999999998,0.0
2025-07-11 10:00:00,52.48,0.2142,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6801.408,2056.3199999999997,0.0
2025-07-11 11:00:00,54.74,0.2191,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7094.304000000001,2103.3599999999997,0.0
2025-07-11 12:00:00,49.44,0.2221,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6407.424,2132.16,0.0
2025-07-11 13:00:00,56.0,0.2175,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7257.6,2088.0,0.0
2025-07-11 14:00:00,63.69,0.2383,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8254.224,2287.68,0.0
2025-07-11 15:00:00,70.53,0.2411,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9140.688000000002,2314.56,0.0
2025-07-11 16:00:00,66.06,0.2658,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8561.376,2551.68,0.0
2025-07-11 17:00:00,63.94,0.2287,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8286.624,2195.52,0.0
2025-07-11 18:00:00,64.94,0.2519,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8416.224,2418.2400000000002,0.0
2025-07-11 19:00:00,69.61,0.2592,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9021.456000000002,2488.3199999999997,0.0
2025-07-11 20:00:00,65.91,0.2482,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8541.936,2382.7200000000003,0.0
2025-07-11 21:00:00,67.4,0.2636,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8735.040000000003,2530.56,0.0
2025-07-11 22:00:00,58.92,0.2668,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7636.032000000001,2561.2799999999997,0.0
2025-07-11 23:00:00,71.46,0.2703,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9261.216,2594.8799999999997,0.0
2025-07-12 00:00:00,54.74,0.2719,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7094.304000000001,2610.24,0.0
2025-07-12 01:00:00,56.58,0.2371,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7332.768,2276.16,0.0
2025-07-12 02:00:00,57.17,0.2494,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7409.232000000001,2394.2400000000002,0.0
2025-07-12 03:00:00,65.94,0.2763,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8545.823999999999,2652.48,0.0
2025-07-12 04:00:00,49.04,0.2557,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6355.584,2454.72,0.0
2025-07-12 05:00:00,45.51,0.2459,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5898.0960000000005,2360.64,0.0
2025-07-12 06:00:00,44.62,0.2483,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5782.7519999999995,2383.6800000000003,0.0
2025-07-12 07:00:00,56.87,0.2215,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7370.352000000001,2126.3999999999996,0.0
2025-07-12 08:00:00,29.71,0.226,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,3850.4160000000006,2169.6000000000004,0.0
2025-07-12 09:00:00,40.9,0.2334,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5300.64,2240.64,0.0
2025-07-12 10:00:00,64.31,0.2302,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8334.576000000001,2209.92,0.0
2025-07-12 11:00:00,53.05,0.2537,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6875.280000000001,2435.52,0.0
2025-07-12 12:00:00,44.94,0.2232,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5824.224,2142.7200000000003,0.0
2025-07-12 13:00:00,53.74,0.206,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6964.704000000001,1977.6000000000001,0.0
2025-07-12 14:00:00,56.99,0.2355,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7385.904,2260.8,0.0
2025-07-12 15:00:00,64.25,0.232,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8326.8,2227.2000000000003,0.0
2025-07-12 16:00:00,72.62,0.2598,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9411.552000000001,2494.08,0.0
2025-07-12 17:00:00,65.98,0.2526,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8551.008000000002,2424.96,0.0
2025-07-12 18:00:00,62.0,0.2422,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8035.200000000001,2325.1200000000003,0.0
2025-07-12 19:00:00,70.96,0.2734,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9196.416,2624.64,0.0
2025-07-12 20:00:00,62.39,0.2653,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8085.744000000001,2546.8799999999997,0.0
2025-07-12 21:00:00,60.04,0.2491,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7781.184000000001,2391.3599999999997,0.0
2025-07-12 22:00:00,54.68,0.2545,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7086.528,2443.2,0.0
2025-07-12 23:00:00,54.26,0.2624,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7032.096,2519.04,0.0
2025-07-13 00:00:00,56.18,0.2554,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7280.928000000001,2451.84,0.0
2025-07-13 01:00:00,52.08,0.2523,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6749.568,2422.08,0.0
2025-07-13 02:00:00,58.44,0.259,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7573.8240000000005,2486.3999999999996,0.0
2025-07-13 03:00:00,46.77,0.2374,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6061.392000000001,2279.04,0.0
2025-07-13 04:00:00,32.69,0.2128,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,4236.624,2042.88,0.0
2025-07-13 05:00:00,43.22,0.2413,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5601.312000000001,2316.48,0.0
2025-07-13 06:00:00,45.07,0.2164,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5841.072,2077.44,0.0
2025-07-13 07:00:00,43.26,0.2212,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5606.496,2123.52,0.0
2025-07-13 08:00:00,55.67,0.2185,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7214.832,2097.6,0.0
2025-07-13 09:00:00,43.22,0.2079,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5601.312000000001,1995.8400000000001,0.0
2025-07-13 10:00:00,53.18,0.2332,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6892.128000000001,2238.72,0.0
2025-07-13 11:00:00,49.37,0.2226,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6398.352,2136.96,0.0
2025-07-13 12:00:00,51.3,0.2231,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6648.4800000000005,2141.7599999999998,0.0
2025-07-13 13:00:00,48.96,0.2114,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6345.216,2029.4399999999998,0.0
2025-07-13 14:00:00,56.2,0.2245,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7283.52,2155.2000000000003,0.0
2025-07-13 15:00:00,54.55,0.2361,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7069.68,2266.5600000000004,0.0
2025-07-13 16:00:00,62.58,0.2405,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8110.3679999999995,2308.7999999999997,0.0
2025-07-13 17:00:00,62.21,0.2526,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8062.416000000001,2424.96,0.0
2025-07-13 18:00:00,59.55,0.2561,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7717.680000000001,2458.56,0.0
2025-07-13 19:00:00,72.17,0.2566,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9353.232,2463.3599999999997,0.0
2025-07-13 20:00:00,69.12,0.2421,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8957.952000000001,2324.1600000000003,0.0
2025-07-13 21:00:00,63.53,0.2522,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8233.488000000001,2421.12,0.0
2025-07-13 22:00:00,66.09,0.263,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8565.264000000001,2524.7999999999997,0.0
2025-07-13 23:00:00,63.12,0.2556,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8180.352000000001,2453.76,0.0
2025-07-14 00:00:00,56.33,0.2486,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7300.368,2386.56,0.0
2025-07-14 01:00:00,59.54,0.2615,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7716.384,2510.4,0.0
2025-07-14 02:00:00,52.81,0.2789,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6844.176,2677.4399999999996,0.0
2025-07-14 03:00:00,48.27,0.2442,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6255.792,2344.32,0.0
2025-07-14 04:00:00,41.79,0.2414,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5415.984,2317.44,0.0
2025-07-14 05:00:00,47.31,0.2286,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6131.376000000001,2194.56,0.0
2025-07-14 06:00:00,51.27,0.253,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6644.592000000001,2428.8,0.0
2025-07-14 07:00:00,42.7,0.2394,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5533.920000000001,2298.2400000000002,0.0
2025-07-14 08:00:00,61.66,0.2484,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7991.1359999999995,2384.64,0.0
2025-07-14 09:00:00,52.19,0.2442,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6763.8240000000005,2344.32,0.0
2025-07-14 10:00:00,55.7,0.2264,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7218.720000000001,2173.4399999999996,0.0
2025-07-14 11:00:00,54.23,0.2251,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7028.2080000000005,2160.96,0.0
2025-07-14 12:00:00,62.65,0.2506,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8119.4400000000005,2405.7599999999998,0.0
2025-07-14 13:00:00,49.22,0.231,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6378.912,2217.6,0.0
2025-07-14 14:00:00,41.17,0.1983,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5335.6320000000005,1903.68,0.0
2025-07-14 15:00:00,56.44,0.2381,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7314.624000000001,2285.76,0.0
2025-07-14 16:00:00,64.88,0.2368,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8408.448,2273.28,0.0
2025-07-14 17:00:00,64.51,0.2549,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8360.496000000001,2447.0400000000004,0.0
2025-07-14 18:00:00,66.84,0.2556,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8662.464,2453.76,0.0
2025-07-14 19:00:00,74.12,0.243,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9605.952000000001,2332.7999999999997,0.0
2025-07-14 20:00:00,68.82,0.263,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8919.072,2524.7999999999997,0.0
2025-07-14 21:00:00,70.98,0.2671,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9199.008000000002,2564.1600000000003,0.0
2025-07-14 22:00:00,59.55,0.263,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7717.680000000001,2524.7999999999997,0.0
2025-07-14 23:00:00,57.03,0.2648,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7391.088000000001,2542.08,0.0
2025-07-15 00:00:00,71.19,0.2844,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9226.224,2730.24,0.0
2025-07-15 01:00:00,59.7,0.2651,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7737.120000000002,2544.96,0.0
2025-07-15 02:00:00,52.76,0.2548,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6837.696,2446.08,0.0
2025-07-15 03:00:00,50.19,0.2619,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6504.624,2514.2400000000002,0.0
2025-07-15 04:00:00,47.61,0.2679,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6170.256,2571.84,0.0
2025-07-15 05:00:00,45.18,0.2493,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5855.328,2393.2799999999997,0.0
2025-07-15 06:00:00,40.14,0.2348,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5202.144,2254.08,0.0
2025-07-15 07:00:00,37.84,0.2316,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,4904.064,2223.3599999999997,0.0
2025-07-15 08:00:00,45.33,0.2314,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5874.768,2221.44,0.0
2025-07-15 09:00:00,43.29,0.2245,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5610.384,2155.2000000000003,0.0
2025-07-15 10:00:00,54.49,0.2514,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7061.904,2413.44,0.0
2025-07-15 11:00:00,51.19,0.2185,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6634.224,2097.6,0.0
2025-07-15 12:00:00,53.1,0.2384,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6881.760000000001,2288.64,0.0
2025-07-15 13:00:00,49.46,0.2235,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6410.0160000000005,2145.6,0.0
2025-07-15 14:00:00,55.78,0.2159,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7229.088000000001,2072.6400000000003,0.0
2025-07-15 15:00:00,61.26,0.235,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7939.296000000001,2255.9999999999995,0.0
2025-07-15 16:00:00,65.8,0.2377,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8527.68,2281.9199999999996,0.0
2025-07-15 17:00:00,63.01,0.2506,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8166.096,2405.7599999999998,0.0
2025-07-15 18:00:00,71.64,0.2557,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9284.544,2454.72,0.0
2025-07-15 19:00:00,66.21,0.2446,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8580.815999999999,2348.1600000000003,0.0
2025-07-15 20:00:00,71.26,0.2767,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,9235.296,2656.3199999999997,0.0
2025-07-15 21:00:00,63.22,0.2704,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8193.312000000002,2595.8399999999997,0.0
2025-07-15 22:00:00,54.29,0.2715,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7035.984,2606.4,0.0
2025-07-15 23:00:00,65.19,0.2671,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8448.624000000002,2564.1600000000003,0.0
2025-07-16 00:00:00,65.83,0.2653,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8531.568000000001,2546.8799999999997,0.0
2025-07-16 01:00:00,62.52,0.2699,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,8102.592000000001,2591.04,0.0
2025-07-16 02:00:00,59.01,0.2531,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,7647.696,2429.7599999999998,0.0
2025-07-16 03:00:00,51.8,0.2528,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6713.280000000001,2426.8800000000006,0.0
2025-07-16 04:00:00,46.63,0.243,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6043.2480000000005,2332.7999999999997,0.0
2025-07-16 05:00:00,52.71,0.2308,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6831.216000000001,2215.68,0.0
2025-07-16 06:00:00,50.37,0.2411,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6527.952,2314.56,0.0
2025-07-16 07:00:00,43.45,0.2267,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5631.120000000001,2176.32,0.0
2025-07-16 08:00:00,53.13,0.2319,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,6885.648000000001,2226.24,0.0
2025-07-16 09:00:00,41.52,0.2267,0,Associated_supply_reduced_exposure,1.0,120.0,100.0,100.0,5380.992000000001,2176.32,0.0
