timestamp,lmp_usd_per_mwh,stress_indicator,emissions_tco2_per_mwh,it_load_mw,pue,eta_compute_per_mwh_it,carbon_shadow_price_usd_per_tco2,reliability_valuation_usd_per_compute_unit,location_based_emissions_baseline_tco2_per_mwh
2025-09-11 22:00:00,63.93,0,0.2695,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-11 23:00:00,65.66,0,0.2746,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 00:00:00,63.33,0,0.2691,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 01:00:00,49.92,0,0.2716,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 02:00:00,58.38,0,0.2692,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 03:00:00,49.53,0,0.2558,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 04:00:00,45.44,0,0.2496,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 05:00:00,41.06,0,0.2437,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 06:00:00,40.37,0,0.2407,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 07:00:00,53.18,0,0.2449,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 08:00:00,44.23,0,0.23,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 09:00:00,43.77,0,0.2398,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 10:00:00,42.15,0,0.2369,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 11:00:00,59.99,0,0.2575,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 12:00:00,55.22,0,0.2298,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 13:00:00,45.47,0,0.2361,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 14:00:00,50.74,0,0.2156,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 15:00:00,53.69,0,0.2474,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 16:00:00,58.26,0,0.2309,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 17:00:00,55.25,0,0.2371,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 18:00:00,63.68,0,0.26,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 19:00:00,70.76,0,0.2593,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 20:00:00,54.5,0,0.2502,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 21:00:00,55.28,0,0.2566,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 22:00:00,58.15,0,0.2731,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-12 23:00:00,56.84,0,0.2571,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 00:00:00,69.28,0,0.2754,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 01:00:00,60.89,0,0.2657,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 02:00:00,57.95,0,0.2742,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 03:00:00,48.11,0,0.2652,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 04:00:00,45.57,0,0.2335,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 05:00:00,36.51,0,0.2523,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 06:00:00,48.32,0,0.2401,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 07:00:00,45.57,0,0.2428,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 08:00:00,50.0,0,0.2305,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 09:00:00,41.36,0,0.2345,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 10:00:00,42.78,0,0.2549,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 11:00:00,46.24,0,0.2316,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 12:00:00,52.64,0,0.2297,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 13:00:00,40.88,0,0.2242,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 14:00:00,56.7,0,0.2244,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 15:00:00,54.75,0,0.2546,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 16:00:00,50.94,0,0.2437,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 17:00:00,46.85,0,0.2308,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 18:00:00,60.13,0,0.2443,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 19:00:00,70.63,0,0.2659,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 20:00:00,72.34,0,0.2799,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 21:00:00,64.08,0,0.2564,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 22:00:00,72.72,0,0.2874,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-13 23:00:00,59.1,0,0.2674,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 00:00:00,62.91,0,0.2624,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 01:00:00,52.07,0,0.259,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 02:00:00,49.1,0,0.2775,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 03:00:00,45.53,0,0.2413,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 04:00:00,34.82,0,0.2372,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 05:00:00,52.84,0,0.2631,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 06:00:00,39.68,0,0.2426,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 07:00:00,37.72,0,0.2273,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 08:00:00,35.11,0,0.2394,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 09:00:00,41.3,0,0.2411,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 10:00:00,54.11,0,0.2409,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 11:00:00,57.68,0,0.2325,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 12:00:00,37.22,0,0.2192,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 13:00:00,47.47,0,0.2343,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 14:00:00,45.98,0,0.2188,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 15:00:00,60.71,0,0.2579,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 16:00:00,58.91,0,0.2634,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 17:00:00,55.44,0,0.2453,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 18:00:00,61.28,0,0.2591,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 19:00:00,58.98,0,0.2697,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 20:00:00,71.87,0,0.2901,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 21:00:00,65.13,0,0.2845,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 22:00:00,64.87,0,0.2537,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-14 23:00:00,43.26,0,0.2543,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 00:00:00,56.69,0,0.2727,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 01:00:00,67.17,0,0.2695,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 02:00:00,60.04,0,0.2858,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 03:00:00,38.42,0,0.2668,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 04:00:00,45.21,0,0.244,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 05:00:00,37.81,0,0.2417,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 06:00:00,53.69,0,0.2431,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 07:00:00,43.89,0,0.2379,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 08:00:00,37.48,0,0.2295,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 09:00:00,42.63,0,0.2417,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 10:00:00,27.78,0,0.2105,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 11:00:00,38.51,0,0.1993,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 12:00:00,47.31,0,0.215,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 13:00:00,54.57,0,0.2264,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 14:00:00,40.44,0,0.2217,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 15:00:00,52.39,0,0.2409,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 16:00:00,63.14,0,0.2389,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 17:00:00,50.45,0,0.2323,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 18:00:00,62.12,0,0.2472,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 19:00:00,62.14,0,0.2492,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 20:00:00,72.37,0,0.2656,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 21:00:00,60.37,0,0.2599,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 22:00:00,59.72,0,0.2747,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-15 23:00:00,64.29,0,0.2626,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 00:00:00,49.03,0,0.259,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 01:00:00,53.25,0,0.2596,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 02:00:00,49.25,0,0.2688,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 03:00:00,48.56,0,0.2563,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 04:00:00,52.08,0,0.2677,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 05:00:00,48.24,0,0.2394,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 06:00:00,38.83,0,0.2399,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 07:00:00,43.15,0,0.2338,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 08:00:00,50.93,0,0.2291,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 09:00:00,37.34,0,0.2281,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 10:00:00,44.2,0,0.2485,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 11:00:00,43.76,0,0.2209,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 12:00:00,46.61,0,0.2296,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 13:00:00,39.61,0,0.2134,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 14:00:00,60.45,0,0.228,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 15:00:00,49.93,0,0.2297,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 16:00:00,63.14,0,0.2455,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 17:00:00,55.33,0,0.244,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 18:00:00,56.89,0,0.2508,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 19:00:00,68.92,0,0.2489,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 20:00:00,67.95,0,0.2621,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 21:00:00,62.9,0,0.2729,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 22:00:00,65.21,0,0.2583,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-16 23:00:00,57.33,0,0.2643,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 00:00:00,56.83,0,0.2712,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 01:00:00,50.5,0,0.2556,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 02:00:00,57.31,0,0.2701,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 03:00:00,45.14,0,0.2405,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 04:00:00,55.8,0,0.269,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 05:00:00,42.92,0,0.2511,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 06:00:00,43.35,0,0.2444,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 07:00:00,46.78,0,0.2537,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 08:00:00,42.03,0,0.2322,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 09:00:00,40.44,0,0.2251,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 10:00:00,43.04,0,0.2444,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 11:00:00,50.18,0,0.2526,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 12:00:00,42.91,0,0.2216,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 13:00:00,48.54,0,0.2319,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 14:00:00,51.95,0,0.2474,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 15:00:00,59.66,0,0.2439,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 16:00:00,56.29,0,0.2514,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 17:00:00,69.81,0,0.2663,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 18:00:00,59.61,0,0.2496,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 19:00:00,60.12,0,0.2637,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 20:00:00,60.86,0,0.2636,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 21:00:00,53.64,0,0.2495,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 22:00:00,54.32,0,0.2547,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-17 23:00:00,55.77,0,0.2605,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 00:00:00,63.6,0,0.2826,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 01:00:00,54.17,0,0.2758,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 02:00:00,48.88,0,0.2685,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 03:00:00,56.55,0,0.2684,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 04:00:00,56.09,0,0.2647,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 05:00:00,52.24,0,0.2571,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 06:00:00,38.0,0,0.2445,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 07:00:00,39.15,0,0.2421,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 08:00:00,52.67,0,0.2292,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 09:00:00,43.57,0,0.2258,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 10:00:00,41.52,0,0.2196,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 11:00:00,49.02,0,0.2447,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 12:00:00,52.83,0,0.2523,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 13:00:00,45.77,0,0.2097,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 14:00:00,53.1,0,0.2537,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 15:00:00,59.93,0,0.246,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 16:00:00,49.82,0,0.2513,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 17:00:00,58.93,0,0.2563,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 18:00:00,53.76,0,0.2659,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 19:00:00,55.54,0,0.2587,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 20:00:00,58.4,0,0.2486,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 21:00:00,64.31,0,0.2684,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 22:00:00,58.51,0,0.2729,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-18 23:00:00,54.96,0,0.2646,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 00:00:00,56.99,0,0.2756,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 01:00:00,47.39,0,0.2611,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 02:00:00,54.25,0,0.2591,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 03:00:00,55.88,0,0.253,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 04:00:00,46.21,0,0.25,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 05:00:00,43.39,0,0.2504,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 06:00:00,45.26,0,0.2262,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 07:00:00,29.85,0,0.2233,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 08:00:00,44.9,0,0.2181,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 09:00:00,60.63,0,0.2398,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 10:00:00,42.29,0,0.2427,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 11:00:00,43.9,0,0.2185,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 12:00:00,51.14,0,0.2419,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 13:00:00,58.97,0,0.2694,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 14:00:00,57.53,0,0.2559,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 15:00:00,41.34,0,0.2338,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 16:00:00,60.06,0,0.2572,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 17:00:00,74.18,0,0.2485,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 18:00:00,64.08,0,0.2432,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 19:00:00,54.41,0,0.2564,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 20:00:00,63.37,0,0.27,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 21:00:00,53.66,0,0.2732,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 22:00:00,67.74,0,0.2688,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-19 23:00:00,53.02,0,0.2677,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 00:00:00,57.02,0,0.2709,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 01:00:00,49.02,0,0.2619,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 02:00:00,48.3,0,0.2605,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 03:00:00,57.91,0,0.257,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 04:00:00,47.2,0,0.2578,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 05:00:00,41.15,0,0.2491,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 06:00:00,36.05,0,0.2353,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 07:00:00,30.69,0,0.2387,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 08:00:00,34.07,0,0.241,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 09:00:00,42.59,0,0.2404,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 10:00:00,48.8,0,0.2252,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 11:00:00,41.15,0,0.2297,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 12:00:00,56.0,0,0.2295,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 13:00:00,44.69,0,0.2322,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 14:00:00,50.15,0,0.2275,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 15:00:00,47.69,0,0.25,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 16:00:00,62.52,0,0.2585,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 17:00:00,71.24,0,0.2719,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 18:00:00,49.67,0,0.2597,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 19:00:00,59.16,0,0.257,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 20:00:00,69.17,0,0.2661,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 21:00:00,52.56,0,0.2792,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 22:00:00,63.64,0,0.2703,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-20 23:00:00,65.98,0,0.2615,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 00:00:00,56.95,0,0.2797,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 01:00:00,57.37,0,0.2708,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 02:00:00,62.04,0,0.2862,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 03:00:00,60.58,0,0.2702,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 04:00:00,46.11,0,0.2543,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 05:00:00,41.21,0,0.2627,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 06:00:00,37.3,0,0.2254,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 07:00:00,47.68,0,0.2384,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 08:00:00,33.25,0,0.2216,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 09:00:00,40.3,0,0.2104,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 10:00:00,43.43,0,0.2409,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 11:00:00,41.39,0,0.2236,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 12:00:00,48.16,0,0.2425,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 13:00:00,64.28,0,0.2491,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 14:00:00,50.75,0,0.2433,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 15:00:00,51.45,0,0.2356,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 16:00:00,62.57,0,0.2434,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 17:00:00,59.99,0,0.2537,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 18:00:00,68.77,0,0.272,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 19:00:00,62.12,0,0.2616,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 20:00:00,59.99,0,0.2572,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 21:00:00,50.43,0,0.2486,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 22:00:00,50.42,0,0.265,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-21 23:00:00,47.53,0,0.2569,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 00:00:00,58.65,0,0.2704,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 01:00:00,45.79,0,0.2592,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 02:00:00,58.91,0,0.2648,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 03:00:00,48.97,0,0.2628,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 04:00:00,44.91,0,0.2595,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 05:00:00,39.24,0,0.266,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 06:00:00,46.45,0,0.2551,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 07:00:00,36.89,0,0.2529,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 08:00:00,35.46,0,0.2242,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 09:00:00,48.85,0,0.2226,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 10:00:00,44.84,0,0.2333,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 11:00:00,42.89,0,0.2391,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 12:00:00,50.22,0,0.2422,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 13:00:00,48.84,0,0.2468,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 14:00:00,53.67,0,0.2142,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 15:00:00,49.06,0,0.2513,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 16:00:00,68.8,0,0.259,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 17:00:00,54.97,0,0.2342,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 18:00:00,69.37,0,0.2708,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 19:00:00,59.9,0,0.2625,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 20:00:00,66.22,0,0.2727,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 21:00:00,65.44,0,0.2814,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 22:00:00,66.92,0,0.2792,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-22 23:00:00,53.4,0,0.2522,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-23 00:00:00,62.73,0,0.2728,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-23 01:00:00,64.94,0,0.2591,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-23 02:00:00,49.72,0,0.2696,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-23 03:00:00,48.89,0,0.2741,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-23 04:00:00,43.13,0,0.2406,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-23 05:00:00,42.12,0,0.242,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-23 06:00:00,52.88,0,0.2435,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-23 07:00:00,35.59,0,0.2318,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-23 08:00:00,35.62,0,0.2369,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-23 09:00:00,51.28,0,0.2362,100.0,1.2,1.0,80.0,10000.0,0.2677
2025-09-23 10:00:00,46.36,0,0.2413,100.0,1.2,1.0,80.0,10000.0,0.2677
